[INFO][2020-08-17T22:34:58.387][log.go:58] _com_mysql_success||current_time=2020-08-17 22:34:58||proc_time=0.000000000||traceid=a9fe6db55f3a9592df2c1e3873fac8b0||spanid=f6c4f827572d92fa||level=sql||source=E:/Go/Gopath/src/github.com/PlutoaCharon/goGateway/dao/service_info.go:45||sql=SELECT * FROM `gateway_service_info`  WHERE (`gateway_service_info`.`id` = '59')||affected_row=1||cspanid=
[INFO][2020-08-17T22:34:58.387][log.go:58] _com_mysql_success||source=E:/Go/Gopath/src/github.com/PlutoaCharon/goGateway/dao/service_http_rule.go:27||sql=SELECT * FROM `gateway_service_http_rule`  WHERE (`gateway_service_http_rule`.`service_id` = '59')||affected_row=1||traceid=a9fe6db55f3a959216181e38678303b0||spanid=f6c4f8275ef4e81e||level=sql||current_time=2020-08-17 22:34:58||proc_time=0.000000000||cspanid=
[INFO][2020-08-17T22:34:58.387][log.go:58] _com_mysql_success||level=sql||source=E:/Go/Gopath/src/github.com/PlutoaCharon/goGateway/dao/service_tcp_rule.go:21||affected_row=0||traceid=a9fe6db55f3a959216181e386a156ab0||cspanid=||spanid=f6c4f82736d467a4||current_time=2020-08-17 22:34:58||proc_time=0.000000000||sql=SELECT * FROM `gateway_service_tcp_rule`  WHERE (`gateway_service_tcp_rule`.`service_id` = '59')
[INFO][2020-08-17T22:34:58.387][log.go:58] _com_mysql_success||sql=SELECT * FROM `gateway_service_grpc_rule`  WHERE (`gateway_service_grpc_rule`.`service_id` = '59')||cspanid=||spanid=f6c4f827760b0d22||level=sql||source=E:/Go/Gopath/src/github.com/PlutoaCharon/goGateway/dao/service_grpc_rule.go:22||current_time=2020-08-17 22:34:58||traceid=a9fe6db55f3a95924f5c1e384d8e9fb0||proc_time=0.000000000||affected_row=0
[INFO][2020-08-17T22:34:58.387][log.go:58] _com_mysql_success||proc_time=0.000000000||sql=SELECT * FROM `gateway_service_load_balance`  WHERE (`gateway_service_load_balance`.`service_id` = '59')||spanid=f6c4f8277a3ba6f6||level=sql||source=E:/Go/Gopath/src/github.com/PlutoaCharon/goGateway/dao/service_load_balance.go:32||current_time=2020-08-17 22:34:58||affected_row=1||traceid=a9fe6db55f3a95924f5c1e38a780eab0||cspanid=
[INFO][2020-08-17T22:34:58.387][log.go:58] _com_mysql_success||current_time=2020-08-17 22:34:58||proc_time=0.000000000||sql=SELECT * FROM `gateway_service_access_control`  WHERE (`gateway_service_access_control`.`service_id` = '59')||traceid=a9fe6db55f3a95924f5c1e38ff01c9b0||spanid=f6c4f8274829ee07||level=sql||source=E:/Go/Gopath/src/github.com/PlutoaCharon/goGateway/dao/service_access_control.go:26||affected_row=1||cspanid=
[INFO][2020-08-17T22:34:58.387][log.go:58] _com_mysql_success||level=sql||source=E:/Go/Gopath/src/github.com/PlutoaCharon/goGateway/dao/service_info.go:45||current_time=2020-08-17 22:34:58||affected_row=1||spanid=f6c4f82733afd379||proc_time=0.000000000||sql=SELECT * FROM `gateway_service_info`  WHERE (`gateway_service_info`.`id` = '58')||traceid=a9fe6db55f3a95929db81e38bed31fb0||cspanid=
[INFO][2020-08-17T22:34:58.387][log.go:58] _com_mysql_success||source=E:/Go/Gopath/src/github.com/PlutoaCharon/goGateway/dao/service_http_rule.go:27||proc_time=0.000000000||traceid=a9fe6db55f3a95929db81e38bb5389b0||affected_row=0||cspanid=||spanid=f6c4f827293a0c2b||level=sql||current_time=2020-08-17 22:34:58||sql=SELECT * FROM `gateway_service_http_rule`  WHERE (`gateway_service_http_rule`.`service_id` = '58')
[INFO][2020-08-17T22:34:58.387][log.go:58] _com_mysql_success||proc_time=0.000000000||sql=SELECT * FROM `gateway_service_tcp_rule`  WHERE (`gateway_service_tcp_rule`.`service_id` = '58')||affected_row=0||traceid=a9fe6db55f3a95929db81e38f25603b0||spanid=f6c4f82755b4a4b2||source=E:/Go/Gopath/src/github.com/PlutoaCharon/goGateway/dao/service_tcp_rule.go:21||current_time=2020-08-17 22:34:58||cspanid=||level=sql
[INFO][2020-08-17T22:34:58.387][log.go:58] _com_mysql_success||spanid=f6c4f82744841df3||level=sql||source=E:/Go/Gopath/src/github.com/PlutoaCharon/goGateway/dao/service_grpc_rule.go:22||current_time=2020-08-17 22:34:58||traceid=a9fe6db55f3a95929db81e38503382b0||cspanid=||proc_time=0.000000000||sql=SELECT * FROM `gateway_service_grpc_rule`  WHERE (`gateway_service_grpc_rule`.`service_id` = '58')||affected_row=1
[INFO][2020-08-17T22:34:58.387][log.go:58] _com_mysql_success||spanid=f6c4f827103970a3||proc_time=0.000000000||sql=SELECT * FROM `gateway_service_load_balance`  WHERE (`gateway_service_load_balance`.`service_id` = '58')||affected_row=1||traceid=a9fe6db55f3a9592be601e38658558b0||level=sql||source=E:/Go/Gopath/src/github.com/PlutoaCharon/goGateway/dao/service_load_balance.go:32||current_time=2020-08-17 22:34:58||cspanid=
[INFO][2020-08-17T22:34:58.387][log.go:58] _com_mysql_success||traceid=a9fe6db55f3a9592be601e38ab3641b0||level=sql||source=E:/Go/Gopath/src/github.com/PlutoaCharon/goGateway/dao/service_access_control.go:26||proc_time=0.000000000||sql=SELECT * FROM `gateway_service_access_control`  WHERE (`gateway_service_access_control`.`service_id` = '58')||affected_row=1||current_time=2020-08-17 22:34:58||cspanid=||spanid=f6c4f82750031d27
[INFO][2020-08-17T22:34:58.387][log.go:58] _com_mysql_success||affected_row=1||traceid=a9fe6db55f3a9592be601e3855cb47b0||cspanid=||source=E:/Go/Gopath/src/github.com/PlutoaCharon/goGateway/dao/service_info.go:45||proc_time=0.000000000||sql=SELECT * FROM `gateway_service_info`  WHERE (`gateway_service_info`.`id` = '57')||level=sql||current_time=2020-08-17 22:34:58||spanid=f6c4f8276a4eef7a
[INFO][2020-08-17T22:34:58.387][log.go:58] _com_mysql_success||source=E:/Go/Gopath/src/github.com/PlutoaCharon/goGateway/dao/service_http_rule.go:27||current_time=2020-08-17 22:34:58||proc_time=0.000000000||traceid=a9fe6db55f3a9592f4841e3832aafeb0||cspanid=||spanid=f6c4f8273fba2470||level=sql||sql=SELECT * FROM `gateway_service_http_rule`  WHERE (`gateway_service_http_rule`.`service_id` = '57')||affected_row=0
[INFO][2020-08-17T22:34:58.387][log.go:58] _com_mysql_success||traceid=a9fe6db55f3a9592f4841e38cc44bfb0||cspanid=||level=sql||source=E:/Go/Gopath/src/github.com/PlutoaCharon/goGateway/dao/service_tcp_rule.go:21||current_time=2020-08-17 22:34:58||proc_time=0.000000000||affected_row=1||spanid=f6c4f827003e6306||sql=SELECT * FROM `gateway_service_tcp_rule`  WHERE (`gateway_service_tcp_rule`.`service_id` = '57')
[INFO][2020-08-17T22:34:58.387][log.go:58] _com_mysql_success||level=sql||current_time=2020-08-17 22:34:58||traceid=a9fe6db55f3a95922d001e387fafc3b0||source=E:/Go/Gopath/src/github.com/PlutoaCharon/goGateway/dao/service_grpc_rule.go:22||proc_time=0.000000000||sql=SELECT * FROM `gateway_service_grpc_rule`  WHERE (`gateway_service_grpc_rule`.`service_id` = '57')||affected_row=0||cspanid=||spanid=f6c4f827479a2bf9
